track_name,artist_name,album_name,track_id,preview_url,popularity,release_date,song_url,genres,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Dukki Tikki,Hunar Sidhu,Dukki Tikki,2EK8RdNREbgs62N9jqME8T,https://p.scdn.co/mp3-preview/4e1b86987c40a9911dbaf0f1dc5cfd7f313a3e58?cid=20390ab532e3448ea3f81b92357edf65,47,2023-03-31,https://open.spotify.com/track/2EK8RdNREbgs62N9jqME8T,['punjabi pop'],0.174,0.769,153148,0.758,0,5,0.21,-4.414,0,0.381,162.164,4,0.84
Dulhan Hum Le Jayenge,Alka Yagnik,Dulhan Hum Le Jayenge (Original Motion Picture Soundtrack),5EqebeDhCvMolO1FovpaDx,https://p.scdn.co/mp3-preview/3e04b3acfe134d642356f3679026b11fe20a4fb3?cid=20390ab532e3448ea3f81b92357edf65,42,2000-01-15,https://open.spotify.com/track/5EqebeDhCvMolO1FovpaDx,"['filmi', 'hare krishna', 'modern bollywood']",0.38,0.515,323680,0.952,0,1,0.16,-7.3,1,0.364,96.851,4,0.539
Dum Dum,Tedashii,Blacklight,0bGEPgjEggSg0Vhx0YEDhA,https://p.scdn.co/mp3-preview/245b33f42870e44cae6dd5e82b811c489e24a79b?cid=20390ab532e3448ea3f81b92357edf65,47,2011-05-31,https://open.spotify.com/track/0bGEPgjEggSg0Vhx0YEDhA,['christian hip hop'],0.105,0.757,205093,0.895,0,1,0.142,-4.783,1,0.107,94.065,4,0.802
"Dum Dum Diga Diga (From ""Chhalia"") - Trap Mix",Mukesh,"Dum Dum Diga Diga (From ""Chhalia"") [Trap Mix]",3igVa4zTbPmNR0dtrZaODA,https://p.scdn.co/mp3-preview/dd4fa887da83422ef1407263e7579f23df261d45?cid=20390ab532e3448ea3f81b92357edf65,0,2023-05-20,https://open.spotify.com/track/3igVa4zTbPmNR0dtrZaODA,"['classic bollywood', 'filmi']",0.0942,0.544,173918,0.707,0.000584,11,0.623,-8.467,0,0.324,137.997,4,0.569
Dum Duma Dum,Anuradha Paudwal,Dil,5cijYdhFNfGWoN6gzT6vcn,https://p.scdn.co/mp3-preview/f45272b298f850c9483875f49e862c6424ba1184?cid=20390ab532e3448ea3f81b92357edf65,42,1990-06-22,https://open.spotify.com/track/5cijYdhFNfGWoN6gzT6vcn,"['bhajan', 'filmi', 'ghazal', 'hare krishna']",0.914,0.553,401680,0.811,0.234,9,0.17,-11.204,1,0.106,114.759,4,0.906
"Dum Maro Dum (From ""Hare Rama Hare Krishna"") - Akade Festival Mix",Asha Bhosle,"Dum Maro Dum (From ""Hare Rama Hare Krishna"") - Single [Akade Festival Mix]",5fmdIECbnTkYsruWwplLZl,https://p.scdn.co/mp3-preview/dc76e22ab2337ab3fd7537d085dcc1c42929792f?cid=20390ab532e3448ea3f81b92357edf65,0,2023-05-27,https://open.spotify.com/track/5fmdIECbnTkYsruWwplLZl,"['chutney', 'classic bollywood', 'filmi']",0.0101,0.847,137480,0.781,0.219,2,0.0248,-4.116,1,0.0749,127.038,4,0.179
Duniya Bananewale,Mukesh,Teesri Kasam (Original Motion Picture Soundtrack),15GMERWvR5jbOLVrpxMv4F,https://p.scdn.co/mp3-preview/f7071cb4089d6e82fda4362000c029248bc75e39?cid=20390ab532e3448ea3f81b92357edf65,27,1966-12-01,https://open.spotify.com/track/15GMERWvR5jbOLVrpxMv4F,"['classic bollywood', 'filmi']",0.915,0.266,337137,0.518,0.000298,9,0.429,-9.276,0,0.0447,181.457,4,0.72
"Duniyaa (From ""Luka Chuppi"")",Akhil,"Duniyaa (From ""Luka Chuppi"")",2tjWCe2W7sgvS3C8NHcdtI,https://p.scdn.co/mp3-preview/615d8699b9be2363bd0ad31a19a43846c63bd99f?cid=20390ab532e3448ea3f81b92357edf65,77,2019-02-22,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI,"['desi hip hop', 'desi pop', 'punjabi pop']",0.699,0.435,222501,0.658,0,7,0.125,-5.949,0,0.0368,77.17,4,0.524
Dus Bahane,Shaan,Dus,1vBmaijoCBoqmwc3zs5n3s,https://p.scdn.co/mp3-preview/07677ca995b57acc92dd2a67cf4abcd076c1eb85?cid=20390ab532e3448ea3f81b92357edf65,64,2005-05-30,https://open.spotify.com/track/1vBmaijoCBoqmwc3zs5n3s,"['filmi', 'modern bollywood']",0.175,0.833,206947,0.917,1.92e-06,7,0.109,-5.498,1,0.0597,110.001,4,0.874
Dushman Dil Ka Jo,Kavita Krishnamurthy,Roop Ki Rani Choron Ka Raja (Original Motion Picture Soundtrack),7FpLw5Wqysj3Q7Ja1dQYyp,https://p.scdn.co/mp3-preview/6822d84a2dc11968a4e1ef8f3e4f164e95ca1384?cid=20390ab532e3448ea3f81b92357edf65,3,1993-04-16,https://open.spotify.com/track/7FpLw5Wqysj3Q7Ja1dQYyp,['filmi'],0.937,0.489,518568,0.611,0.107,8,0.344,-13.431,1,0.126,122.603,4,0.454
Ajnabi Shehar,Sonu Nigam,Jaan-E-Mann,79FaJeBYqwXz2vyEtgvWKZ,https://p.scdn.co/mp3-preview/5038a494d92aa385aabea34d6502af8349f278cf?cid=20390ab532e3448ea3f81b92357edf65,32,2006-09-08,https://open.spotify.com/track/79FaJeBYqwXz2vyEtgvWKZ,"['filmi', 'modern bollywood']",0.413,0.437,422587,0.396,1.17e-05,4,0.296,-9.993,1,0.0313,101.4,4,0.112
Aye Gulbadan,Mohammed Rafi,Professor (Original Motion Picture Soundtrack),0riEPsBGr8VT98piKmm2l6,https://p.scdn.co/mp3-preview/a117a71ec8d15053e1d69e628ecec69d2a74d3e2?cid=20390ab532e3448ea3f81b92357edf65,31,1962-12-30,https://open.spotify.com/track/0riEPsBGr8VT98piKmm2l6,"['classic bollywood', 'filmi']",0.817,0.631,200320,0.403,0,8,0.427,-12.542,0,0.0376,122.963,4,0.794
"Eena Meena Deeka (From ""Aasha) - Male Vocals",Kishore Kumar,One Man Many Roles - Kishore Kumar,1mUsUTmmuoQlbMrV3XtUXM,https://p.scdn.co/mp3-preview/5f0c9b7ca9b8162cd2e543e36ccd873bdd53b667?cid=20390ab532e3448ea3f81b92357edf65,28,2018-06-06,https://open.spotify.com/track/1mUsUTmmuoQlbMrV3XtUXM,"['classic bollywood', 'filmi']",0.768,0.803,209533,0.625,4.7e-05,6,0.191,-8.258,1,0.408,106.434,4,0.962
Ehsaas,Varanasi Sky,Ehsaas,2whmSrM0adpKJpTbsvHqhp,https://p.scdn.co/mp3-preview/1b1d9c3aff7fd83e02fefdfb118ad80bad882ad5?cid=20390ab532e3448ea3f81b92357edf65,37,2022-10-07,https://open.spotify.com/track/2whmSrM0adpKJpTbsvHqhp,[],0.486,0.615,195341,0.398,0.674,2,0.138,-13.799,0,0.0273,87.993,4,0.349
Ehsan Tera Hoga Mujh Par (Lofi),Mohammed Rafi,Pyaar Hua - Romantic Lofi,0X43aMLT4K2Gjs5RTrI8KQ,https://p.scdn.co/mp3-preview/f739561c7bd7b104a170841bdd063af76e6176c5?cid=20390ab532e3448ea3f81b92357edf65,0,2023-05-20,https://open.spotify.com/track/0X43aMLT4K2Gjs5RTrI8KQ,"['classic bollywood', 'filmi']",0.653,0.436,215247,0.736,0.0393,4,0.447,-4.973,1,0.0473,88.949,4,0.337
Ek But Banaoonga,Mohammed Rafi,Asli Naqli (Original Motion Picture Soundtrack),0dhkhRm9h38hSkCX19fplx,https://p.scdn.co/mp3-preview/cbf30941821db53c607fbfc8188e572505cc5209?cid=20390ab532e3448ea3f81b92357edf65,6,1962-01-01,https://open.spotify.com/track/0dhkhRm9h38hSkCX19fplx,"['classic bollywood', 'filmi']",0.985,0.398,274731,0.476,0.517,11,0.384,-10.986,1,0.179,73.429,4,0.785
"Ek Chumma (From ""Housefull 4"")",Sohail Sen,"Ek Chumma (From ""Housefull 4"")",5q6eZbatNFuToQdA7FGhj5,https://p.scdn.co/mp3-preview/01f5e1841edf7ed6543f9dc90b7130b9d0d94bd9?cid=20390ab532e3448ea3f81b92357edf65,47,2019-09-30,https://open.spotify.com/track/5q6eZbatNFuToQdA7FGhj5,"['filmi', 'modern bollywood']",0.204,0.74,244932,0.903,0,1,0.509,-4.022,1,0.0461,114.065,4,0.949
Ek Dafa Ek Jungle Tha,Ilaiyaraaja,Sadma (Original Motion Picture Soundtrack),2S5Y0UMxMOeBD1RQgy2QKH,https://p.scdn.co/mp3-preview/e28c8fc5213d93c8e114e9ad3d7ddd7b40da7455?cid=20390ab532e3448ea3f81b92357edf65,19,1983-06-10,https://open.spotify.com/track/2S5Y0UMxMOeBD1RQgy2QKH,"['classic kollywood', 'filmi']",0.586,0.719,429000,0.646,0,2,0.539,-7.001,1,0.819,121.59,4,0.572
Ek Dil Ek Jaan,Shivam Pathak,Padmaavat,1NfNC8BKQSbWyhwZgLvrfY,https://p.scdn.co/mp3-preview/9db2dab5ae8d3f8964d453565e935bcb46a0629e?cid=20390ab532e3448ea3f81b92357edf65,61,2018-01-21,https://open.spotify.com/track/1NfNC8BKQSbWyhwZgLvrfY,['modern bollywood'],0.226,0.528,219870,0.664,0,2,0.121,-7.262,1,0.0377,97.893,4,0.109
Ek Dil Hai,Kumar Sanu,Ek Rishtaa (Original Motion Picture Soundtrack),5OsM2RtXHyzEfsl9bxfTGU,https://p.scdn.co/mp3-preview/a60112520efe6d693a6f65251e4411609e625735?cid=20390ab532e3448ea3f81b92357edf65,51,2001-05-18,https://open.spotify.com/track/5OsM2RtXHyzEfsl9bxfTGU,"['filmi', 'modern bollywood']",0.318,0.493,311000,0.667,0,0,0.153,-9.79,1,0.0613,86.791,4,0.628
Ek Dilruba Hai,Udit Narayan,Bewafaa (Original Motion Picture Soundtrack),6Bced39JHV3XanQlG76ZZL,https://p.scdn.co/mp3-preview/ee55a2603d4a104518e6b032863901153a62d2d3?cid=20390ab532e3448ea3f81b92357edf65,58,2005-02-25,https://open.spotify.com/track/6Bced39JHV3XanQlG76ZZL,"['chutney', 'filmi']",0.239,0.76,408840,0.565,2.35e-06,5,0.102,-9.737,0,0.0489,126.016,4,0.758
Ek Din Aap,Kumar Sanu,Yes Boss (Original Motion Picture Soundtrack),5fq7CGNYZKJm38HbLwMg9h,https://p.scdn.co/mp3-preview/f55c849d71c44b18f095e21507a95d6bb9c7ce3b?cid=20390ab532e3448ea3f81b92357edf65,64,1999-06-18,https://open.spotify.com/track/5fq7CGNYZKJm38HbLwMg9h,"['filmi', 'modern bollywood']",0.642,0.462,266067,0.375,0,4,0.189,-13.184,1,0.0309,145.35,3,0.612
Ek Din Bik Jayega Mati Ke Mol (Lofi),Mukesh,Hindi Lofi Nights,42pLhLAiBzyAS7mABjVC5O,https://p.scdn.co/mp3-preview/22f3ea55e91a556beed00bfc61f2d3053e1a910a?cid=20390ab532e3448ea3f81b92357edf65,0,2023-05-23,https://open.spotify.com/track/42pLhLAiBzyAS7mABjVC5O,"['classic bollywood', 'filmi']",0.112,0.47,217002,0.732,0.21,1,0.645,-6.31,1,0.041,92.946,4,0.212
Ek Din Teri Raahon,Javed Ali,Naqaab (Original Motion Picture Soundtrack),6UEhNvccAc4OyEDJYB5brb,https://p.scdn.co/mp3-preview/5060f4c0649920d1e1b08bcb18270280124e63c9?cid=20390ab532e3448ea3f81b92357edf65,70,2007-07-13,https://open.spotify.com/track/6UEhNvccAc4OyEDJYB5brb,"['filmi', 'modern bollywood']",0.229,0.602,292000,0.867,1.05e-05,2,0.0806,-4.745,0,0.114,91.993,4,0.698
Ek Din Teri Raahon,Javed Ali,Naqaab (Original Motion Picture Soundtrack),6UEhNvccAc4OyEDJYB5brb,https://p.scdn.co/mp3-preview/5060f4c0649920d1e1b08bcb18270280124e63c9?cid=20390ab532e3448ea3f81b92357edf65,70,2007-07-13,https://open.spotify.com/track/6UEhNvccAc4OyEDJYB5brb,"['filmi', 'modern bollywood']",0.229,0.602,292000,0.867,1.05e-05,2,0.0806,-4.745,0,0.114,91.993,4,0.698
"Ek Do Teen (From ""Baaghi 2"")",Shreya Ghoshal,"Ek Do Teen (From ""Baaghi 2"")",6WGzckjnXgGvcTmCcETgIb,https://p.scdn.co/mp3-preview/579be3292ce2625c46d5ed254f3041b36cc99ad8?cid=20390ab532e3448ea3f81b92357edf65,53,2018-03-19,https://open.spotify.com/track/6WGzckjnXgGvcTmCcETgIb,"['desi pop', 'filmi', 'modern bollywood']",0.0491,0.666,243603,0.919,5.73e-06,10,0.531,-5.389,0,0.0661,102.756,3,0.644
Ek Do Teen Char,Alka Yagnik,Tezaab,3yRoV3XxY866zW6PZuwzXy,https://p.scdn.co/mp3-preview/2d680398135d8577f34ce8887ed2c83856d48a78?cid=20390ab532e3448ea3f81b92357edf65,53,1988-06-10,https://open.spotify.com/track/3yRoV3XxY866zW6PZuwzXy,"['filmi', 'hare krishna', 'modern bollywood']",0.612,0.423,457280,0.903,1.43e-05,1,0.923,-7.596,1,0.149,130.675,4,0.774
Ramya Krishna Laga,Mano,Pelli Sandadi,6CRo6VLRa53RCctMuSZf83,https://p.scdn.co/mp3-preview/b81c73516ab2d73d3e0514228c0a7f07451193c9?cid=20390ab532e3448ea3f81b92357edf65,37,2014-08-01,https://open.spotify.com/track/6CRo6VLRa53RCctMuSZf83,['filmi'],0.253,0.839,243043,0.485,0.000159,6,0.0819,-13.564,1,0.278,68.094,4,0.806
Ek Duje Ke Vaaste,Uttam Singh,Dil To Pagal Hai,5ytl9khoVW9e0il8oVX5ob,https://p.scdn.co/mp3-preview/a9ff15d75af454501cfc4569dd9a7b65c4743f4b?cid=20390ab532e3448ea3f81b92357edf65,56,1997-08-27,https://open.spotify.com/track/5ytl9khoVW9e0il8oVX5ob,"['classic bollywood', 'filmi', 'modern bollywood']",0.653,0.479,206002,0.509,2.45e-06,7,0.21,-11.75,0,0.0488,143.767,4,0.449
Ek Garam Chai Ki Pyali,Anu Malik,Har Dil Jo Pyar Karega,708PMEzm020VA9DL6Rq8ip,https://p.scdn.co/mp3-preview/68aef746f15f94ebd005303e58c8c0fab6542aeb?cid=20390ab532e3448ea3f81b92357edf65,46,2000-06-09,https://open.spotify.com/track/708PMEzm020VA9DL6Rq8ip,"['filmi', 'modern bollywood']",0.224,0.794,340947,0.771,1.18e-05,5,0.465,-8.418,0,0.0921,94.824,4,0.624
"Ek Haseena Thi (From ""Karzzzz"")",Himesh Reshammiya,Best Of Himesh Reshammiya,5v2fxkDrk5CPxCUQn00rHw,https://p.scdn.co/mp3-preview/c6916b8b067212c13c68ebe23df1aeda1abe18db?cid=20390ab532e3448ea3f81b92357edf65,41,2020-07-28,https://open.spotify.com/track/5v2fxkDrk5CPxCUQn00rHw,"['desi pop', 'filmi', 'modern bollywood']",0.0623,0.66,477440,0.735,0.000933,1,0.128,-7.0,1,0.0398,125.951,4,0.215
"Ek Ho Gaye Hum Aur Tum - From ""Bombay""",Remo Fernandes,Bombay,6oRFw7tkc38QToqfoF7jVR,https://p.scdn.co/mp3-preview/45a9cd6f8ebe4960eaa6b3e97df098f5aebf96fd?cid=20390ab532e3448ea3f81b92357edf65,60,1994-01-01,https://open.spotify.com/track/6oRFw7tkc38QToqfoF7jVR,[],0.0342,0.804,315907,0.649,1.01e-05,0,0.0319,-10.564,1,0.106,95.037,4,0.817
"Ek Ladki Bheegi Bhagi Si (From ""Chalti Ka Naam Gaadi"")",Kishore Kumar,Krazy Kishore,1L5Pw7r8NIimfqlkszMouq,https://p.scdn.co/mp3-preview/233ebb19c261737f05ccee72b13354f23304b114?cid=20390ab532e3448ea3f81b92357edf65,34,2018-04-24,https://open.spotify.com/track/1L5Pw7r8NIimfqlkszMouq,"['classic bollywood', 'filmi']",0.808,0.563,236800,0.455,0,4,0.154,-7.01,0,0.0551,120.784,4,0.892
"Ek Ladki Bheegi Bhagi Si (From ""Chalti Ka Naam Gaadi"")",Kishore Kumar,Krazy Kishore,1L5Pw7r8NIimfqlkszMouq,https://p.scdn.co/mp3-preview/233ebb19c261737f05ccee72b13354f23304b114?cid=20390ab532e3448ea3f81b92357edf65,34,2018-04-24,https://open.spotify.com/track/1L5Pw7r8NIimfqlkszMouq,"['classic bollywood', 'filmi']",0.808,0.563,236800,0.455,0,4,0.154,-7.01,0,0.0551,120.784,4,0.892
"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")",Darshan Raval,"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single",3jyqXdAjwqO3gFtjnYrbq9,https://p.scdn.co/mp3-preview/77df4701d10bcaf391e19ca5e7a803f68a324322?cid=20390ab532e3448ea3f81b92357edf65,60,2019-01-08,https://open.spotify.com/track/3jyqXdAjwqO3gFtjnYrbq9,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']",0.757,0.537,155172,0.604,0,10,0.322,-7.576,1,0.054,173.915,4,0.41
"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")",Darshan Raval,"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single",3jyqXdAjwqO3gFtjnYrbq9,https://p.scdn.co/mp3-preview/77df4701d10bcaf391e19ca5e7a803f68a324322?cid=20390ab532e3448ea3f81b92357edf65,60,2019-01-08,https://open.spotify.com/track/3jyqXdAjwqO3gFtjnYrbq9,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']",0.757,0.537,155172,0.604,0,10,0.322,-7.576,1,0.054,173.915,4,0.41
Ek Lo Ek Muft,A.R. Rahman,Guru (Original Motion Picture Soundtrack),5HNBcjVzsIoYF48MdbPlw7,https://p.scdn.co/mp3-preview/794caa2f0df549c4f606241106631eea8872011c?cid=20390ab532e3448ea3f81b92357edf65,31,2006-09-11,https://open.spotify.com/track/5HNBcjVzsIoYF48MdbPlw7,['filmi'],0.396,0.793,298880,0.427,0,1,0.129,-10.305,0,0.309,157.343,3,0.702
Ek Mulaqat Zaroori Hai Sanam,Ameen Sabri,Sirf Tum,09s6eGnk5Sw1hQoi8exoIv,https://p.scdn.co/mp3-preview/3ad6558bc87d5fbe89b7a8570a1cbc1361fe2031?cid=20390ab532e3448ea3f81b92357edf65,47,1999-03-12,https://open.spotify.com/track/09s6eGnk5Sw1hQoi8exoIv,[],0.585,0.388,734333,0.887,1.21e-06,6,0.296,-7.517,0,0.0734,134.415,4,0.838
Ek Onkar Mool Mantra,Bhai Balwinder Singh Rangila,Aisa Naam Niranjan Hoye Vol-88,2Z0Z2CJBdjmF74SMHrb6ZE,https://p.scdn.co/mp3-preview/a32523b9415b7d1d57486e95dfd4c5cc5208e486?cid=20390ab532e3448ea3f81b92357edf65,43,2005-12-05,https://open.spotify.com/track/2Z0Z2CJBdjmF74SMHrb6ZE,['shabad'],0.431,0.587,79557,0.792,0.0837,8,0.347,-7.006,1,0.028,144.416,1,0.785
Ek Pal Ka Jeena,Lucky Ali,Kaho Naa Pyaar Hai (Original Motion Picture Soundtrack),2YOEKFkS1IWFmZglZx2M3f,https://p.scdn.co/mp3-preview/c7c42a1ad189996a8b12b7ad69fa940d7ab80e05?cid=20390ab532e3448ea3f81b92357edf65,48,2000-10-01,https://open.spotify.com/track/2YOEKFkS1IWFmZglZx2M3f,"['filmi', 'modern bollywood']",0.0503,0.676,397427,0.798,3.96e-05,6,0.0371,-9.493,0,0.0475,103.98,4,0.833
Ek Pardesi Door Se Aaya,Asha Bhosle,Gumrah (Original Motion Picture Soundtrack),7M3WBzcHcjA6fG4vQrjoae,https://p.scdn.co/mp3-preview/d4a2305360aa36cea5cb0691d6214cc53c9d2421?cid=20390ab532e3448ea3f81b92357edf65,4,1964-01-01,https://open.spotify.com/track/7M3WBzcHcjA6fG4vQrjoae,"['chutney', 'classic bollywood', 'filmi']",0.995,0.505,148800,0.0765,0.134,0,0.118,-17.85,1,0.0778,172.2,3,0.597
Ek Sawal Main Karoon,Lata Mangeshkar,Sasural (Original Motion Picture Soundtrack),0btJEVeU7XyWMJoOiPYDK3,https://p.scdn.co/mp3-preview/43d6d1712bcef31a92b825ae3ddcf87237de6775?cid=20390ab532e3448ea3f81b92357edf65,8,1960-12-01,https://open.spotify.com/track/0btJEVeU7XyWMJoOiPYDK3,"['classic bollywood', 'filmi', 'lata']",0.634,0.541,210920,0.717,0,1,0.205,-9.407,1,0.0994,90.174,4,0.871
Ek Tha Tiger - Mashup,Sohail Sen,Ek Tha Tiger - Mashup,5WZte4IoXqlSwr4kvP2v64,https://p.scdn.co/mp3-preview/816f2df28fbde5099b5213e659fffc89abdec8df?cid=20390ab532e3448ea3f81b92357edf65,16,2015-03-03,https://open.spotify.com/track/5WZte4IoXqlSwr4kvP2v64,"['filmi', 'modern bollywood']",0.0259,0.731,213394,0.913,2.64e-05,0,0.256,-5.549,1,0.0405,120.021,4,0.957
Ek Thi Ladki Meri Saheli,Asha Bhosle,Gumrah (Original Motion Picture Soundtrack),2R7U0jlSyLf5VqnfS6fTae,https://p.scdn.co/mp3-preview/2fb4743857a6f3bb5fa580ee0d9274c8f16ef5ea?cid=20390ab532e3448ea3f81b92357edf65,2,1964-01-01,https://open.spotify.com/track/2R7U0jlSyLf5VqnfS6fTae,"['chutney', 'classic bollywood', 'filmi']",0.987,0.636,206467,0.295,0,7,0.121,-11.313,1,0.0893,102.414,3,0.797
Ek Tu Hi Bharosa,Lata Mangeshkar,Pukar (Original Motion Picture Soundtrack),4ioXcpExOaErZC40b7KUeD,https://p.scdn.co/mp3-preview/3e258d676c30617817c0c2a8b92d6899570f984a?cid=20390ab532e3448ea3f81b92357edf65,33,1999-11-29,https://open.spotify.com/track/4ioXcpExOaErZC40b7KUeD,"['classic bollywood', 'filmi', 'lata']",0.515,0.339,397413,0.362,4.84e-05,2,0.0485,-15.186,0,0.0383,84.045,4,0.233
Villain,Ekoh,The D3tour,1vKSqxm84EUh30dMThZbIJ,https://p.scdn.co/mp3-preview/180cd52f88dfe92dec08d5192f2a70a3a2c600c7?cid=20390ab532e3448ea3f81b92357edf65,42,2021-07-20,https://open.spotify.com/track/1vKSqxm84EUh30dMThZbIJ,[],0.188,0.689,240960,0.924,0,1,0.287,-4.677,1,0.171,124.8,4,0.632
Ektarfa,King,Ektarfa,70wFZWY6cKFxp3Qcq8uxH4,https://p.scdn.co/mp3-preview/a15cbcca1fb94b597bdaa511ae17bdc9bf7a5cfa?cid=20390ab532e3448ea3f81b92357edf65,70,2022-05-20,https://open.spotify.com/track/70wFZWY6cKFxp3Qcq8uxH4,"['desi pop', 'hindi hip hop']",0.596,0.748,230904,0.472,1.1e-05,0,0.102,-9.266,0,0.125,149.97,4,0.364
Engine Ki Seeti,Sunidhi Chauhan,Khoobsurat,4QEcf7qwhCKoehH1ntV8qi,https://p.scdn.co/mp3-preview/cc7c077defefecdc831166a89a6290cca91f1800?cid=20390ab532e3448ea3f81b92357edf65,40,2014-08-12,https://open.spotify.com/track/4QEcf7qwhCKoehH1ntV8qi,"['desi pop', 'filmi', 'modern bollywood']",0.0855,0.785,235357,0.789,0.00147,10,0.074,-5.304,0,0.136,131.955,4,0.497
"Enna Sona (From ""OK Jaanu"")",A.R. Rahman,A.R. Rahman (All Time Hits),0iNZxDgoBRBFlldeVSzU18,https://p.scdn.co/mp3-preview/b2a65968cc5e49bd2c214660abdf2e2d34add315?cid=20390ab532e3448ea3f81b92357edf65,0,2023-06-01,https://open.spotify.com/track/0iNZxDgoBRBFlldeVSzU18,['filmi'],0.634,0.723,213632,0.417,1.65e-06,7,0.0975,-9.875,0,0.0294,99.99,4,0.392
"Enna Sona (From ""OK Jaanu"")",A.R. Rahman,A.R. Rahman (All Time Hits),0iNZxDgoBRBFlldeVSzU18,https://p.scdn.co/mp3-preview/b2a65968cc5e49bd2c214660abdf2e2d34add315?cid=20390ab532e3448ea3f81b92357edf65,0,2023-06-01,https://open.spotify.com/track/0iNZxDgoBRBFlldeVSzU18,['filmi'],0.634,0.723,213632,0.417,1.65e-06,7,0.0975,-9.875,0,0.0294,99.99,4,0.392
"Ennamo Yeadho (From ""KO"")",Harris Jayaraj,Endrendrum Harris,3woADSzwL2s3kEZtGsrCyD,https://p.scdn.co/mp3-preview/2037b17562ba22441ba45256c7bc919b2ec5ea36?cid=20390ab532e3448ea3f81b92357edf65,59,2014-01-10,https://open.spotify.com/track/3woADSzwL2s3kEZtGsrCyD,['filmi'],0.0439,0.793,333600,0.571,0.000215,7,0.193,-6.289,0,0.0341,90.986,4,0.692
Every Night Is a Rainy Night,Every Day Is a Rainy Day,Third Wave of Steady Rain,0x1Zzl0nPu3xqMQUXFUCK3,https://p.scdn.co/mp3-preview/7b00b9fc8d3721b087a86934b90145faee3cd147?cid=20390ab532e3448ea3f81b92357edf65,28,2021-06-07,https://open.spotify.com/track/0x1Zzl0nPu3xqMQUXFUCK3,['rain'],0.208,0.078,154552,0.0831,0.978,10,0.126,-50.7,0,0.0754,67.874,4,0.183
Exotic,Lil Baby,Harder Than Ever,1zIb1bYJAo1UdR2Xf4oESb,https://p.scdn.co/mp3-preview/225ba204c85ae323579c47e984c52c7eb1eeaa08?cid=20390ab532e3448ea3f81b92357edf65,56,2018-05-18,https://open.spotify.com/track/1zIb1bYJAo1UdR2Xf4oESb,"['atl hip hop', 'atl trap', 'rap', 'trap']",0.000852,0.807,162230,0.687,0,11,0.0554,-4.349,1,0.109,130.073,4,0.184
Can I,Bahdmangilly,"Love, Gilly...",2eELXGuRJdVS5ispRN2IMR,https://p.scdn.co/mp3-preview/6db3ec2c526dfdfb43b5c08f8d5a46086f60ff63?cid=20390ab532e3448ea3f81b92357edf65,0,2022-06-16,https://open.spotify.com/track/2eELXGuRJdVS5ispRN2IMR,[],0.0289,0.841,398664,0.563,0.0117,1,0.149,-12.985,1,0.0573,112.02,4,0.312
Fake Ishq,Kailash Kher,Housefull 3,17fuk23OiXYIBAMJWG2rtk,https://p.scdn.co/mp3-preview/db31242ddf615a497804a24b88bc569fed7320e9?cid=20390ab532e3448ea3f81b92357edf65,25,2016-05-10,https://open.spotify.com/track/17fuk23OiXYIBAMJWG2rtk,"['filmi', 'indian folk', 'modern bollywood', 'sufi']",0.337,0.678,270548,0.884,0,2,0.218,-2.818,1,0.0497,139.962,4,0.885
Falak Dekhun,Sonu Nigam,Garam Masala (Original Motion Picture Soundtrack),2Hg2x9hK9lmwqVXZ6FM1Ry,https://p.scdn.co/mp3-preview/2f0f6226a499e025a2a9c3f245a93e6560c06d54?cid=20390ab532e3448ea3f81b92357edf65,45,2005-09-15,https://open.spotify.com/track/2Hg2x9hK9lmwqVXZ6FM1Ry,"['filmi', 'modern bollywood']",0.386,0.706,313333,0.949,7.5e-05,9,0.0764,-7.436,0,0.0464,124.994,4,0.859
Falak Tu Garaj Tu,Ravi Basrur,KGF Chapter 2 (Original Motion Picture Soundtrack),3iHWzQUtYTdFbcOVvPsoUr,https://p.scdn.co/mp3-preview/d3a1f6e872a34e50ae0206e790623511e486da62?cid=20390ab532e3448ea3f81b92357edf65,58,2022-04-20,https://open.spotify.com/track/3iHWzQUtYTdFbcOVvPsoUr,['sandalwood'],0.802,0.472,171325,0.515,0.147,4,0.522,-9.963,0,0.0484,124.492,3,0.247
Far Away,Nickelback,All the Right Reasons,0ADZ5dmXhlfzjMw6lefoPl,https://p.scdn.co/mp3-preview/36ab8e7a672fb870de85b931d753afd064c1a098?cid=20390ab532e3448ea3f81b92357edf65,75,2005-09-26,https://open.spotify.com/track/0ADZ5dmXhlfzjMw6lefoPl,"['alternative metal', 'canadian rock', 'post-grunge']",0.000681,0.518,238173,0.797,0,6,0.107,-5.153,1,0.0309,132.918,4,0.293
